clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
TxRS6vJ9ak0_006,mosei_real,0,mosei_TxRS6vJ9ak0_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\TxRS6vJ9ak0_006.mp4,data\preprocessed\features\z_at\TxRS6vJ9ak0_006.pt,data\preprocessed\features\z_v\TxRS6vJ9ak0_006.pt
TxRtSItpGMo_000,mosei_real,0,mosei_TxRtSItpGMo_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\TxRtSItpGMo_000.mp4,data\preprocessed\features\z_at\TxRtSItpGMo_000.pt,data\preprocessed\features\z_v\TxRtSItpGMo_000.pt
U-KihZeIfKI_000,mosei_real,0,mosei_U-KihZeIfKI_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_000.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_000.pt,data\preprocessed\features\z_v\U-KihZeIfKI_000.pt
U-KihZeIfKI_001,mosei_real,0,mosei_U-KihZeIfKI_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_001.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_001.pt,data\preprocessed\features\z_v\U-KihZeIfKI_001.pt
U-KihZeIfKI_002,mosei_real,0,mosei_U-KihZeIfKI_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_002.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_002.pt,data\preprocessed\features\z_v\U-KihZeIfKI_002.pt
U-KihZeIfKI_005,mosei_real,0,mosei_U-KihZeIfKI_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_005.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_005.pt,data\preprocessed\features\z_v\U-KihZeIfKI_005.pt
U-KihZeIfKI_006,mosei_real,0,mosei_U-KihZeIfKI_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_006.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_006.pt,data\preprocessed\features\z_v\U-KihZeIfKI_006.pt
U-KihZeIfKI_008,mosei_real,0,mosei_U-KihZeIfKI_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_008.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_008.pt,data\preprocessed\features\z_v\U-KihZeIfKI_008.pt
U-KihZeIfKI_014,mosei_real,0,mosei_U-KihZeIfKI_014,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_014.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_014.pt,data\preprocessed\features\z_v\U-KihZeIfKI_014.pt
U-KihZeIfKI_015,mosei_real,0,mosei_U-KihZeIfKI_015,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_015.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_015.pt,data\preprocessed\features\z_v\U-KihZeIfKI_015.pt
U-KihZeIfKI_016,mosei_real,0,mosei_U-KihZeIfKI_016,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_016.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_016.pt,data\preprocessed\features\z_v\U-KihZeIfKI_016.pt
U-KihZeIfKI_017,mosei_real,0,mosei_U-KihZeIfKI_017,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_017.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_017.pt,data\preprocessed\features\z_v\U-KihZeIfKI_017.pt
U-KihZeIfKI_018,mosei_real,0,mosei_U-KihZeIfKI_018,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_018.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_018.pt,data\preprocessed\features\z_v\U-KihZeIfKI_018.pt
U-KihZeIfKI_020,mosei_real,0,mosei_U-KihZeIfKI_020,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_020.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_020.pt,data\preprocessed\features\z_v\U-KihZeIfKI_020.pt
U-KihZeIfKI_023,mosei_real,0,mosei_U-KihZeIfKI_023,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U-KihZeIfKI_023.mp4,data\preprocessed\features\z_at\U-KihZeIfKI_023.pt,data\preprocessed\features\z_v\U-KihZeIfKI_023.pt
U2Ydtq6qvL0_002,mosei_real,0,mosei_U2Ydtq6qvL0_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U2Ydtq6qvL0_002.mp4,data\preprocessed\features\z_at\U2Ydtq6qvL0_002.pt,data\preprocessed\features\z_v\U2Ydtq6qvL0_002.pt
U8VYG_g6yVE_003,mosei_real,0,mosei_U8VYG_g6yVE_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\U8VYG_g6yVE_003.mp4,data\preprocessed\features\z_at\U8VYG_g6yVE_003.pt,data\preprocessed\features\z_v\U8VYG_g6yVE_003.pt
UF9OlX-QNHU_001,mosei_real,0,mosei_UF9OlX-QNHU_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UF9OlX-QNHU_001.mp4,data\preprocessed\features\z_at\UF9OlX-QNHU_001.pt,data\preprocessed\features\z_v\UF9OlX-QNHU_001.pt
UKVwc6I06x8_000,mosei_real,0,mosei_UKVwc6I06x8_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UKVwc6I06x8_000.mp4,data\preprocessed\features\z_at\UKVwc6I06x8_000.pt,data\preprocessed\features\z_v\UKVwc6I06x8_000.pt
UKVwc6I06x8_001,mosei_real,0,mosei_UKVwc6I06x8_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UKVwc6I06x8_001.mp4,data\preprocessed\features\z_at\UKVwc6I06x8_001.pt,data\preprocessed\features\z_v\UKVwc6I06x8_001.pt
UK_IXtJ2BqI_000,mosei_real,0,mosei_UK_IXtJ2BqI_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_000.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_000.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_000.pt
UK_IXtJ2BqI_001,mosei_real,0,mosei_UK_IXtJ2BqI_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_001.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_001.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_001.pt
UK_IXtJ2BqI_004,mosei_real,0,mosei_UK_IXtJ2BqI_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_004.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_004.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_004.pt
UK_IXtJ2BqI_005,mosei_real,0,mosei_UK_IXtJ2BqI_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_005.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_005.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_005.pt
UK_IXtJ2BqI_006,mosei_real,0,mosei_UK_IXtJ2BqI_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_006.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_006.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_006.pt
UK_IXtJ2BqI_007,mosei_real,0,mosei_UK_IXtJ2BqI_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_007.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_007.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_007.pt
UK_IXtJ2BqI_008,mosei_real,0,mosei_UK_IXtJ2BqI_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_008.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_008.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_008.pt
UK_IXtJ2BqI_010,mosei_real,0,mosei_UK_IXtJ2BqI_010,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\UK_IXtJ2BqI_010.mp4,data\preprocessed\features\z_at\UK_IXtJ2BqI_010.pt,data\preprocessed\features\z_v\UK_IXtJ2BqI_010.pt
