clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
OKSx1zxHGpQ_008,mosei_real,0,mosei_OKSx1zxHGpQ_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_008.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_008.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_008.pt
OKSx1zxHGpQ_012,mosei_real,0,mosei_OKSx1zxHGpQ_012,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_012.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_012.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_012.pt
OKSx1zxHGpQ_013,mosei_real,0,mosei_OKSx1zxHGpQ_013,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_013.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_013.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_013.pt
OKSx1zxHGpQ_014,mosei_real,0,mosei_OKSx1zxHGpQ_014,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_014.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_014.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_014.pt
OKSx1zxHGpQ_015,mosei_real,0,mosei_OKSx1zxHGpQ_015,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_015.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_015.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_015.pt
OKSx1zxHGpQ_019,mosei_real,0,mosei_OKSx1zxHGpQ_019,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_019.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_019.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_019.pt
OKSx1zxHGpQ_022,mosei_real,0,mosei_OKSx1zxHGpQ_022,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_022.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_022.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_022.pt
OKSx1zxHGpQ_024,mosei_real,0,mosei_OKSx1zxHGpQ_024,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_024.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_024.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_024.pt
OKSx1zxHGpQ_027,mosei_real,0,mosei_OKSx1zxHGpQ_027,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OKSx1zxHGpQ_027.mp4,data\preprocessed\features\z_at\OKSx1zxHGpQ_027.pt,data\preprocessed\features\z_v\OKSx1zxHGpQ_027.pt
OORklkFql3k_007,mosei_real,0,mosei_OORklkFql3k_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\OORklkFql3k_007.mp4,data\preprocessed\features\z_at\OORklkFql3k_007.pt,data\preprocessed\features\z_v\OORklkFql3k_007.pt
