clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
flGZteJUNYU_000,mosei_real,0,mosei_flGZteJUNYU_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\flGZteJUNYU_000.mp4,data\preprocessed\features\z_at\flGZteJUNYU_000.pt,data\preprocessed\features\z_v\flGZteJUNYU_000.pt
foXArPhK0xY_000,mosei_real,0,mosei_foXArPhK0xY_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\foXArPhK0xY_000.mp4,data\preprocessed\features\z_at\foXArPhK0xY_000.pt,data\preprocessed\features\z_v\foXArPhK0xY_000.pt
foXArPhK0xY_004,mosei_real,0,mosei_foXArPhK0xY_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\foXArPhK0xY_004.mp4,data\preprocessed\features\z_at\foXArPhK0xY_004.pt,data\preprocessed\features\z_v\foXArPhK0xY_004.pt
foXArPhK0xY_005,mosei_real,0,mosei_foXArPhK0xY_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\foXArPhK0xY_005.mp4,data\preprocessed\features\z_at\foXArPhK0xY_005.pt,data\preprocessed\features\z_v\foXArPhK0xY_005.pt
foXArPhK0xY_006,mosei_real,0,mosei_foXArPhK0xY_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\foXArPhK0xY_006.mp4,data\preprocessed\features\z_at\foXArPhK0xY_006.pt,data\preprocessed\features\z_v\foXArPhK0xY_006.pt
frCWtiam4tE_001,mosei_real,0,mosei_frCWtiam4tE_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\frCWtiam4tE_001.mp4,data\preprocessed\features\z_at\frCWtiam4tE_001.pt,data\preprocessed\features\z_v\frCWtiam4tE_001.pt
frCWtiam4tE_002,mosei_real,0,mosei_frCWtiam4tE_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\frCWtiam4tE_002.mp4,data\preprocessed\features\z_at\frCWtiam4tE_002.pt,data\preprocessed\features\z_v\frCWtiam4tE_002.pt
fsd1qPLA3kY_000,mosei_real,0,mosei_fsd1qPLA3kY_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fsd1qPLA3kY_000.mp4,data\preprocessed\features\z_at\fsd1qPLA3kY_000.pt,data\preprocessed\features\z_v\fsd1qPLA3kY_000.pt
fsd1qPLA3kY_002,mosei_real,0,mosei_fsd1qPLA3kY_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fsd1qPLA3kY_002.mp4,data\preprocessed\features\z_at\fsd1qPLA3kY_002.pt,data\preprocessed\features\z_v\fsd1qPLA3kY_002.pt
fz-MzQcOBwQ_000,mosei_real,0,mosei_fz-MzQcOBwQ_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_000.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_000.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_000.pt
fz-MzQcOBwQ_002,mosei_real,0,mosei_fz-MzQcOBwQ_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_002.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_002.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_002.pt
fz-MzQcOBwQ_003,mosei_real,0,mosei_fz-MzQcOBwQ_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_003.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_003.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_003.pt
fz-MzQcOBwQ_004,mosei_real,0,mosei_fz-MzQcOBwQ_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_004.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_004.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_004.pt
fz-MzQcOBwQ_006,mosei_real,0,mosei_fz-MzQcOBwQ_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_006.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_006.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_006.pt
fz-MzQcOBwQ_007,mosei_real,0,mosei_fz-MzQcOBwQ_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_007.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_007.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_007.pt
fz-MzQcOBwQ_008,mosei_real,0,mosei_fz-MzQcOBwQ_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_008.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_008.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_008.pt
fz-MzQcOBwQ_012,mosei_real,0,mosei_fz-MzQcOBwQ_012,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\fz-MzQcOBwQ_012.mp4,data\preprocessed\features\z_at\fz-MzQcOBwQ_012.pt,data\preprocessed\features\z_v\fz-MzQcOBwQ_012.pt
g6VJg6ycUk0_000,mosei_real,0,mosei_g6VJg6ycUk0_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g6VJg6ycUk0_000.mp4,data\preprocessed\features\z_at\g6VJg6ycUk0_000.pt,data\preprocessed\features\z_v\g6VJg6ycUk0_000.pt
g8Cl74tS3oY_000,mosei_real,0,mosei_g8Cl74tS3oY_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g8Cl74tS3oY_000.mp4,data\preprocessed\features\z_at\g8Cl74tS3oY_000.pt,data\preprocessed\features\z_v\g8Cl74tS3oY_000.pt
g8Cl74tS3oY_002,mosei_real,0,mosei_g8Cl74tS3oY_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g8Cl74tS3oY_002.mp4,data\preprocessed\features\z_at\g8Cl74tS3oY_002.pt,data\preprocessed\features\z_v\g8Cl74tS3oY_002.pt
g8NBNtY3cpU_000,mosei_real,0,mosei_g8NBNtY3cpU_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g8NBNtY3cpU_000.mp4,data\preprocessed\features\z_at\g8NBNtY3cpU_000.pt,data\preprocessed\features\z_v\g8NBNtY3cpU_000.pt
g99kISQbyuI_000,mosei_real,0,mosei_g99kISQbyuI_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g99kISQbyuI_000.mp4,data\preprocessed\features\z_at\g99kISQbyuI_000.pt,data\preprocessed\features\z_v\g99kISQbyuI_000.pt
g99kISQbyuI_002,mosei_real,0,mosei_g99kISQbyuI_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g99kISQbyuI_002.mp4,data\preprocessed\features\z_at\g99kISQbyuI_002.pt,data\preprocessed\features\z_v\g99kISQbyuI_002.pt
g99kISQbyuI_004,mosei_real,0,mosei_g99kISQbyuI_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g99kISQbyuI_004.mp4,data\preprocessed\features\z_at\g99kISQbyuI_004.pt,data\preprocessed\features\z_v\g99kISQbyuI_004.pt
g99kISQbyuI_005,mosei_real,0,mosei_g99kISQbyuI_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\g99kISQbyuI_005.mp4,data\preprocessed\features\z_at\g99kISQbyuI_005.pt,data\preprocessed\features\z_v\g99kISQbyuI_005.pt
