clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
FAKE_T3_1001_DFA_HAP_XX__AUDIO_1001_DFA_NEU_XX_sadtalker,track3,1,crema_1001,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_DFA_HAP_XX__AUDIO_1001_DFA_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_DFA_HAP_XX__AUDIO_1001_DFA_NEU_XX_sadtalker.pt
FAKE_T3_1001_IEO_ANG_HI__AUDIO_1001_IEO_DIS_HI_sadtalker,track3,1,crema_1001,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_ANG_HI__AUDIO_1001_IEO_DIS_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_ANG_HI__AUDIO_1001_IEO_DIS_HI_sadtalker.pt
FAKE_T3_1001_IEO_ANG_MD__AUDIO_1001_IEO_DIS_MD_sadtalker,track3,1,crema_1001,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_ANG_MD__AUDIO_1001_IEO_DIS_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_ANG_MD__AUDIO_1001_IEO_DIS_MD_sadtalker.pt
FAKE_T3_1001_IEO_DIS_HI__AUDIO_1001_IEO_FEA_HI_sadtalker,track3,1,crema_1001,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_DIS_HI__AUDIO_1001_IEO_FEA_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_DIS_HI__AUDIO_1001_IEO_FEA_HI_sadtalker.pt
FAKE_T3_1001_IEO_DIS_LO__AUDIO_1001_IEO_FEA_LO_sadtalker,track3,1,crema_1001,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_DIS_LO__AUDIO_1001_IEO_FEA_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_DIS_LO__AUDIO_1001_IEO_FEA_LO_sadtalker.pt
FAKE_T3_1001_IEO_DIS_MD__AUDIO_1001_IEO_FEA_MD_sadtalker,track3,1,crema_1001,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_DIS_MD__AUDIO_1001_IEO_FEA_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_DIS_MD__AUDIO_1001_IEO_FEA_MD_sadtalker.pt
FAKE_T3_1001_IEO_FEA_HI__AUDIO_1001_IEO_HAP_HI_sadtalker,track3,1,crema_1001,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_FEA_HI__AUDIO_1001_IEO_HAP_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_FEA_HI__AUDIO_1001_IEO_HAP_HI_sadtalker.pt
FAKE_T3_1001_IEO_FEA_LO__AUDIO_1001_IEO_HAP_LO_sadtalker,track3,1,crema_1001,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_FEA_LO__AUDIO_1001_IEO_HAP_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_FEA_LO__AUDIO_1001_IEO_HAP_LO_sadtalker.pt
FAKE_T3_1001_IEO_FEA_MD__AUDIO_1001_IEO_HAP_MD_sadtalker,track3,1,crema_1001,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_FEA_MD__AUDIO_1001_IEO_HAP_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_FEA_MD__AUDIO_1001_IEO_HAP_MD_sadtalker.pt
FAKE_T3_1001_IEO_HAP_HI__AUDIO_1001_IEO_NEU_XX_sadtalker,track3,1,crema_1001,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1001_IEO_HAP_HI__AUDIO_1001_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1001_IEO_HAP_HI__AUDIO_1001_IEO_NEU_XX_sadtalker.pt
