clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
FAKE_T2_1072_IEO_HAP_HI__AUDIO_1072_IEO_NEU_XX_wav2lip,track2,1,crema_1072,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_IEO_HAP_HI__AUDIO_1072_IEO_NEU_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_IEO_HAP_HI__AUDIO_1072_IEO_NEU_XX_wav2lip.pt
FAKE_T2_1072_IEO_SAD_HI__AUDIO_1072_IEO_ANG_HI_wav2lip,track2,1,crema_1072,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_IEO_SAD_HI__AUDIO_1072_IEO_ANG_HI_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_IEO_SAD_HI__AUDIO_1072_IEO_ANG_HI_wav2lip.pt
FAKE_T2_1072_IOM_DIS_XX__AUDIO_1072_IOM_FEA_XX_wav2lip,track2,1,crema_1072,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_IOM_DIS_XX__AUDIO_1072_IOM_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_IOM_DIS_XX__AUDIO_1072_IOM_FEA_XX_wav2lip.pt
FAKE_T2_1072_ITH_ANG_XX__AUDIO_1072_ITH_DIS_XX_wav2lip,track2,1,crema_1072,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_ITH_ANG_XX__AUDIO_1072_ITH_DIS_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_ITH_ANG_XX__AUDIO_1072_ITH_DIS_XX_wav2lip.pt
FAKE_T2_1072_ITH_FEA_XX__AUDIO_1072_ITH_HAP_XX_wav2lip,track2,1,crema_1072,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_ITH_FEA_XX__AUDIO_1072_ITH_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_ITH_FEA_XX__AUDIO_1072_ITH_HAP_XX_wav2lip.pt
FAKE_T2_1072_ITH_SAD_XX__AUDIO_1072_ITH_ANG_XX_wav2lip,track2,1,crema_1072,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_ITH_SAD_XX__AUDIO_1072_ITH_ANG_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_ITH_SAD_XX__AUDIO_1072_ITH_ANG_XX_wav2lip.pt
FAKE_T2_1072_ITS_DIS_XX__AUDIO_1072_ITS_FEA_XX_wav2lip,track2,1,crema_1072,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_ITS_DIS_XX__AUDIO_1072_ITS_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_ITS_DIS_XX__AUDIO_1072_ITS_FEA_XX_wav2lip.pt
FAKE_T2_1072_IWL_FEA_XX__AUDIO_1072_IWL_HAP_XX_wav2lip,track2,1,crema_1072,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_IWL_FEA_XX__AUDIO_1072_IWL_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_IWL_FEA_XX__AUDIO_1072_IWL_HAP_XX_wav2lip.pt
FAKE_T2_1072_IWW_DIS_XX__AUDIO_1072_IWW_FEA_XX_wav2lip,track2,1,crema_1072,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_IWW_DIS_XX__AUDIO_1072_IWW_FEA_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_IWW_DIS_XX__AUDIO_1072_IWW_FEA_XX_wav2lip.pt
FAKE_T2_1072_IWW_FEA_XX__AUDIO_1072_IWW_HAP_XX_wav2lip,track2,1,crema_1072,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T2_1072_IWW_FEA_XX__AUDIO_1072_IWW_HAP_XX_wav2lip.pt,data\preprocessed\features\z_v\FAKE_T2_1072_IWW_FEA_XX__AUDIO_1072_IWW_HAP_XX_wav2lip.pt
