clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
FAKE_T3_1055_IEO_ANG_LO__AUDIO_1055_IEO_DIS_LO_sadtalker,track3,1,crema_1055,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IEO_ANG_LO__AUDIO_1055_IEO_DIS_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IEO_ANG_LO__AUDIO_1055_IEO_DIS_LO_sadtalker.pt
FAKE_T3_1055_IEO_DIS_LO__AUDIO_1055_IEO_FEA_LO_sadtalker,track3,1,crema_1055,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IEO_DIS_LO__AUDIO_1055_IEO_FEA_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IEO_DIS_LO__AUDIO_1055_IEO_FEA_LO_sadtalker.pt
FAKE_T3_1055_IEO_FEA_MD__AUDIO_1055_IEO_HAP_MD_sadtalker,track3,1,crema_1055,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IEO_FEA_MD__AUDIO_1055_IEO_HAP_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IEO_FEA_MD__AUDIO_1055_IEO_HAP_MD_sadtalker.pt
FAKE_T3_1055_IEO_HAP_MD__AUDIO_1055_IEO_NEU_XX_sadtalker,track3,1,crema_1055,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IEO_HAP_MD__AUDIO_1055_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IEO_HAP_MD__AUDIO_1055_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1055_IEO_NEU_XX__AUDIO_1055_IEO_SAD_HI_sadtalker,track3,1,crema_1055,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IEO_NEU_XX__AUDIO_1055_IEO_SAD_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IEO_NEU_XX__AUDIO_1055_IEO_SAD_HI_sadtalker.pt
FAKE_T3_1055_IEO_SAD_MD__AUDIO_1055_IEO_ANG_MD_sadtalker,track3,1,crema_1055,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IEO_SAD_MD__AUDIO_1055_IEO_ANG_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IEO_SAD_MD__AUDIO_1055_IEO_ANG_MD_sadtalker.pt
FAKE_T3_1055_IOM_ANG_XX__AUDIO_1055_IOM_DIS_XX_sadtalker,track3,1,crema_1055,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IOM_ANG_XX__AUDIO_1055_IOM_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IOM_ANG_XX__AUDIO_1055_IOM_DIS_XX_sadtalker.pt
FAKE_T3_1055_IOM_DIS_XX__AUDIO_1055_IOM_FEA_XX_sadtalker,track3,1,crema_1055,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IOM_DIS_XX__AUDIO_1055_IOM_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IOM_DIS_XX__AUDIO_1055_IOM_FEA_XX_sadtalker.pt
FAKE_T3_1055_IOM_FEA_XX__AUDIO_1055_IOM_HAP_XX_sadtalker,track3,1,crema_1055,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IOM_FEA_XX__AUDIO_1055_IOM_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IOM_FEA_XX__AUDIO_1055_IOM_HAP_XX_sadtalker.pt
FAKE_T3_1055_IOM_NEU_XX__AUDIO_1055_IOM_SAD_XX_sadtalker,track3,1,crema_1055,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_IOM_NEU_XX__AUDIO_1055_IOM_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_IOM_NEU_XX__AUDIO_1055_IOM_SAD_XX_sadtalker.pt
FAKE_T3_1055_ITH_HAP_XX__AUDIO_1055_ITH_NEU_XX_sadtalker,track3,1,crema_1055,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_ITH_HAP_XX__AUDIO_1055_ITH_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_ITH_HAP_XX__AUDIO_1055_ITH_NEU_XX_sadtalker.pt
FAKE_T3_1055_ITH_NEU_XX__AUDIO_1055_ITH_SAD_XX_sadtalker,track3,1,crema_1055,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_ITH_NEU_XX__AUDIO_1055_ITH_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_ITH_NEU_XX__AUDIO_1055_ITH_SAD_XX_sadtalker.pt
FAKE_T3_1055_ITS_DIS_XX__AUDIO_1055_ITS_FEA_XX_sadtalker,track3,1,crema_1055,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_ITS_DIS_XX__AUDIO_1055_ITS_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_ITS_DIS_XX__AUDIO_1055_ITS_FEA_XX_sadtalker.pt
FAKE_T3_1055_ITS_FEA_XX__AUDIO_1055_ITS_HAP_XX_sadtalker,track3,1,crema_1055,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1055_ITS_FEA_XX__AUDIO_1055_ITS_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1055_ITS_FEA_XX__AUDIO_1055_ITS_HAP_XX_sadtalker.pt
