clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker,track3,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_DIS_LO__AUDIO_1040_IEO_FEA_LO_sadtalker.pt
FAKE_T3_1040_IEO_DIS_MD__AUDIO_1040_IEO_FEA_MD_sadtalker,track3,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_DIS_MD__AUDIO_1040_IEO_FEA_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_DIS_MD__AUDIO_1040_IEO_FEA_MD_sadtalker.pt
FAKE_T3_1040_IEO_FEA_HI__AUDIO_1040_IEO_HAP_HI_sadtalker,track3,1,crema_1040,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_FEA_HI__AUDIO_1040_IEO_HAP_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_FEA_HI__AUDIO_1040_IEO_HAP_HI_sadtalker.pt
FAKE_T3_1040_IEO_HAP_HI__AUDIO_1040_IEO_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_HAP_HI__AUDIO_1040_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_HAP_HI__AUDIO_1040_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1040_IEO_HAP_MD__AUDIO_1040_IEO_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_HAP_MD__AUDIO_1040_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_HAP_MD__AUDIO_1040_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1040_IEO_SAD_LO__AUDIO_1040_IEO_ANG_LO_sadtalker,track3,1,crema_1040,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_SAD_LO__AUDIO_1040_IEO_ANG_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_SAD_LO__AUDIO_1040_IEO_ANG_LO_sadtalker.pt
FAKE_T3_1040_IEO_SAD_MD__AUDIO_1040_IEO_ANG_MD_sadtalker,track3,1,crema_1040,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IEO_SAD_MD__AUDIO_1040_IEO_ANG_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IEO_SAD_MD__AUDIO_1040_IEO_ANG_MD_sadtalker.pt
FAKE_T3_1040_IOM_ANG_XX__AUDIO_1040_IOM_DIS_XX_sadtalker,track3,1,crema_1040,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IOM_ANG_XX__AUDIO_1040_IOM_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IOM_ANG_XX__AUDIO_1040_IOM_DIS_XX_sadtalker.pt
FAKE_T3_1040_IOM_FEA_XX__AUDIO_1040_IOM_HAP_XX_sadtalker,track3,1,crema_1040,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IOM_FEA_XX__AUDIO_1040_IOM_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IOM_FEA_XX__AUDIO_1040_IOM_HAP_XX_sadtalker.pt
FAKE_T3_1040_IOM_SAD_XX__AUDIO_1040_IOM_ANG_XX_sadtalker,track3,1,crema_1040,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IOM_SAD_XX__AUDIO_1040_IOM_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IOM_SAD_XX__AUDIO_1040_IOM_ANG_XX_sadtalker.pt
FAKE_T3_1040_ITH_DIS_XX__AUDIO_1040_ITH_FEA_XX_sadtalker,track3,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITH_DIS_XX__AUDIO_1040_ITH_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITH_DIS_XX__AUDIO_1040_ITH_FEA_XX_sadtalker.pt
FAKE_T3_1040_ITH_FEA_XX__AUDIO_1040_ITH_HAP_XX_sadtalker,track3,1,crema_1040,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITH_FEA_XX__AUDIO_1040_ITH_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITH_FEA_XX__AUDIO_1040_ITH_HAP_XX_sadtalker.pt
FAKE_T3_1040_ITH_HAP_XX__AUDIO_1040_ITH_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITH_HAP_XX__AUDIO_1040_ITH_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITH_HAP_XX__AUDIO_1040_ITH_NEU_XX_sadtalker.pt
FAKE_T3_1040_ITH_NEU_XX__AUDIO_1040_ITH_SAD_XX_sadtalker,track3,1,crema_1040,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITH_NEU_XX__AUDIO_1040_ITH_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITH_NEU_XX__AUDIO_1040_ITH_SAD_XX_sadtalker.pt
FAKE_T3_1040_ITS_DIS_XX__AUDIO_1040_ITS_FEA_XX_sadtalker,track3,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITS_DIS_XX__AUDIO_1040_ITS_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITS_DIS_XX__AUDIO_1040_ITS_FEA_XX_sadtalker.pt
FAKE_T3_1040_ITS_FEA_XX__AUDIO_1040_ITS_HAP_XX_sadtalker,track3,1,crema_1040,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITS_FEA_XX__AUDIO_1040_ITS_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITS_FEA_XX__AUDIO_1040_ITS_HAP_XX_sadtalker.pt
FAKE_T3_1040_ITS_HAP_XX__AUDIO_1040_ITS_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITS_HAP_XX__AUDIO_1040_ITS_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITS_HAP_XX__AUDIO_1040_ITS_NEU_XX_sadtalker.pt
FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker,track3,1,crema_1040,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_ITS_NEU_XX__AUDIO_1040_ITS_SAD_XX_sadtalker.pt
FAKE_T3_1040_IWL_DIS_XX__AUDIO_1040_IWL_FEA_XX_sadtalker,track3,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IWL_DIS_XX__AUDIO_1040_IWL_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IWL_DIS_XX__AUDIO_1040_IWL_FEA_XX_sadtalker.pt
FAKE_T3_1040_IWL_HAP_XX__AUDIO_1040_IWL_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IWL_HAP_XX__AUDIO_1040_IWL_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IWL_HAP_XX__AUDIO_1040_IWL_NEU_XX_sadtalker.pt
FAKE_T3_1040_IWL_SAD_XX__AUDIO_1040_IWL_ANG_XX_sadtalker,track3,1,crema_1040,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IWL_SAD_XX__AUDIO_1040_IWL_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IWL_SAD_XX__AUDIO_1040_IWL_ANG_XX_sadtalker.pt
FAKE_T3_1040_IWW_SAD_XX__AUDIO_1040_IWW_ANG_XX_sadtalker,track3,1,crema_1040,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_IWW_SAD_XX__AUDIO_1040_IWW_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_IWW_SAD_XX__AUDIO_1040_IWW_ANG_XX_sadtalker.pt
FAKE_T3_1040_MTI_ANG_XX__AUDIO_1040_MTI_DIS_XX_sadtalker,track3,1,crema_1040,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_MTI_ANG_XX__AUDIO_1040_MTI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_MTI_ANG_XX__AUDIO_1040_MTI_DIS_XX_sadtalker.pt
FAKE_T3_1040_MTI_DIS_XX__AUDIO_1040_MTI_FEA_XX_sadtalker,track3,1,crema_1040,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_MTI_DIS_XX__AUDIO_1040_MTI_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_MTI_DIS_XX__AUDIO_1040_MTI_FEA_XX_sadtalker.pt
FAKE_T3_1040_MTI_FEA_XX__AUDIO_1040_MTI_HAP_XX_sadtalker,track3,1,crema_1040,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_MTI_FEA_XX__AUDIO_1040_MTI_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_MTI_FEA_XX__AUDIO_1040_MTI_HAP_XX_sadtalker.pt
FAKE_T3_1040_MTI_HAP_XX__AUDIO_1040_MTI_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_MTI_HAP_XX__AUDIO_1040_MTI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_MTI_HAP_XX__AUDIO_1040_MTI_NEU_XX_sadtalker.pt
FAKE_T3_1040_TAI_ANG_XX__AUDIO_1040_TAI_DIS_XX_sadtalker,track3,1,crema_1040,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_TAI_ANG_XX__AUDIO_1040_TAI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_TAI_ANG_XX__AUDIO_1040_TAI_DIS_XX_sadtalker.pt
FAKE_T3_1040_TAI_HAP_XX__AUDIO_1040_TAI_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_TAI_HAP_XX__AUDIO_1040_TAI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_TAI_HAP_XX__AUDIO_1040_TAI_NEU_XX_sadtalker.pt
FAKE_T3_1040_TIE_ANG_XX__AUDIO_1040_TIE_DIS_XX_sadtalker,track3,1,crema_1040,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_TIE_ANG_XX__AUDIO_1040_TIE_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_TIE_ANG_XX__AUDIO_1040_TIE_DIS_XX_sadtalker.pt
FAKE_T3_1040_TIE_HAP_XX__AUDIO_1040_TIE_NEU_XX_sadtalker,track3,1,crema_1040,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_TIE_HAP_XX__AUDIO_1040_TIE_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_TIE_HAP_XX__AUDIO_1040_TIE_NEU_XX_sadtalker.pt
FAKE_T3_1040_TIE_NEU_XX__AUDIO_1040_TIE_SAD_XX_sadtalker,track3,1,crema_1040,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_TIE_NEU_XX__AUDIO_1040_TIE_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_TIE_NEU_XX__AUDIO_1040_TIE_SAD_XX_sadtalker.pt
FAKE_T3_1040_TSI_SAD_XX__AUDIO_1040_TSI_ANG_XX_sadtalker,track3,1,crema_1040,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1040_TSI_SAD_XX__AUDIO_1040_TSI_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1040_TSI_SAD_XX__AUDIO_1040_TSI_ANG_XX_sadtalker.pt
