clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
train_dia95_utt8,meld_real,0,meld_Rachel,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia95_utt8.mp4,data\preprocessed\features\z_at\train_dia95_utt8.pt,data\preprocessed\features\z_v\train_dia95_utt8.pt
train_dia960_utt0,meld_real,0,meld_Monica,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia960_utt0.mp4,data\preprocessed\features\z_at\train_dia960_utt0.pt,data\preprocessed\features\z_v\train_dia960_utt0.pt
train_dia960_utt1,meld_real,0,meld_Allesandro,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia960_utt1.mp4,data\preprocessed\features\z_at\train_dia960_utt1.pt,data\preprocessed\features\z_v\train_dia960_utt1.pt
train_dia960_utt7,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia960_utt7.mp4,data\preprocessed\features\z_at\train_dia960_utt7.pt,data\preprocessed\features\z_v\train_dia960_utt7.pt
train_dia961_utt11,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia961_utt11.mp4,data\preprocessed\features\z_at\train_dia961_utt11.pt,data\preprocessed\features\z_v\train_dia961_utt11.pt
train_dia962_utt4,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia962_utt4.mp4,data\preprocessed\features\z_at\train_dia962_utt4.pt,data\preprocessed\features\z_v\train_dia962_utt4.pt
train_dia963_utt9,meld_real,0,meld_Chandler,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia963_utt9.mp4,data\preprocessed\features\z_at\train_dia963_utt9.pt,data\preprocessed\features\z_v\train_dia963_utt9.pt
train_dia964_utt17,meld_real,0,meld_Rachel,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia964_utt17.mp4,data\preprocessed\features\z_at\train_dia964_utt17.pt,data\preprocessed\features\z_v\train_dia964_utt17.pt
train_dia964_utt2,meld_real,0,meld_Ross,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia964_utt2.mp4,data\preprocessed\features\z_at\train_dia964_utt2.pt,data\preprocessed\features\z_v\train_dia964_utt2.pt
train_dia965_utt3,meld_real,0,meld_Rachel,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia965_utt3.mp4,data\preprocessed\features\z_at\train_dia965_utt3.pt,data\preprocessed\features\z_v\train_dia965_utt3.pt
train_dia965_utt5,meld_real,0,meld_Rachel,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia965_utt5.mp4,data\preprocessed\features\z_at\train_dia965_utt5.pt,data\preprocessed\features\z_v\train_dia965_utt5.pt
train_dia965_utt6,meld_real,0,meld_Chip,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia965_utt6.mp4,data\preprocessed\features\z_at\train_dia965_utt6.pt,data\preprocessed\features\z_v\train_dia965_utt6.pt
train_dia966_utt1,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia966_utt1.mp4,data\preprocessed\features\z_at\train_dia966_utt1.pt,data\preprocessed\features\z_v\train_dia966_utt1.pt
train_dia967_utt4,meld_real,0,meld_Rachel,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia967_utt4.mp4,data\preprocessed\features\z_at\train_dia967_utt4.pt,data\preprocessed\features\z_v\train_dia967_utt4.pt
train_dia968_utt2,meld_real,0,meld_Joey,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia968_utt2.mp4,data\preprocessed\features\z_at\train_dia968_utt2.pt,data\preprocessed\features\z_v\train_dia968_utt2.pt
train_dia968_utt5,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia968_utt5.mp4,data\preprocessed\features\z_at\train_dia968_utt5.pt,data\preprocessed\features\z_v\train_dia968_utt5.pt
train_dia969_utt0,meld_real,0,meld_Ross,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia969_utt0.mp4,data\preprocessed\features\z_at\train_dia969_utt0.pt,data\preprocessed\features\z_v\train_dia969_utt0.pt
train_dia969_utt1,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia969_utt1.mp4,data\preprocessed\features\z_at\train_dia969_utt1.pt,data\preprocessed\features\z_v\train_dia969_utt1.pt
train_dia970_utt0,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia970_utt0.mp4,data\preprocessed\features\z_at\train_dia970_utt0.pt,data\preprocessed\features\z_v\train_dia970_utt0.pt
train_dia971_utt0,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia971_utt0.mp4,data\preprocessed\features\z_at\train_dia971_utt0.pt,data\preprocessed\features\z_v\train_dia971_utt0.pt
train_dia972_utt3,meld_real,0,meld_Cassie,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia972_utt3.mp4,data\preprocessed\features\z_at\train_dia972_utt3.pt,data\preprocessed\features\z_v\train_dia972_utt3.pt
train_dia972_utt7,meld_real,0,meld_Ross,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia972_utt7.mp4,data\preprocessed\features\z_at\train_dia972_utt7.pt,data\preprocessed\features\z_v\train_dia972_utt7.pt
train_dia972_utt8,meld_real,0,meld_Cassie,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia972_utt8.mp4,data\preprocessed\features\z_at\train_dia972_utt8.pt,data\preprocessed\features\z_v\train_dia972_utt8.pt
train_dia973_utt1,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt1.mp4,data\preprocessed\features\z_at\train_dia973_utt1.pt,data\preprocessed\features\z_v\train_dia973_utt1.pt
train_dia973_utt10,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt10.mp4,data\preprocessed\features\z_at\train_dia973_utt10.pt,data\preprocessed\features\z_v\train_dia973_utt10.pt
train_dia973_utt11,meld_real,0,meld_Monica,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt11.mp4,data\preprocessed\features\z_at\train_dia973_utt11.pt,data\preprocessed\features\z_v\train_dia973_utt11.pt
train_dia973_utt16,meld_real,0,meld_Phoebe,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt16.mp4,data\preprocessed\features\z_at\train_dia973_utt16.pt,data\preprocessed\features\z_v\train_dia973_utt16.pt
train_dia973_utt2,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt2.mp4,data\preprocessed\features\z_at\train_dia973_utt2.pt,data\preprocessed\features\z_v\train_dia973_utt2.pt
train_dia973_utt6,meld_real,0,meld_Monica,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt6.mp4,data\preprocessed\features\z_at\train_dia973_utt6.pt,data\preprocessed\features\z_v\train_dia973_utt6.pt
train_dia973_utt8,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia973_utt8.mp4,data\preprocessed\features\z_at\train_dia973_utt8.pt,data\preprocessed\features\z_v\train_dia973_utt8.pt
