clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
train_dia237_utt2,meld_real,0,meld_Monica,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia237_utt2.mp4,data\preprocessed\features\z_at\train_dia237_utt2.pt,data\preprocessed\features\z_v\train_dia237_utt2.pt
train_dia237_utt8,meld_real,0,meld_Julio,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia237_utt8.mp4,data\preprocessed\features\z_at\train_dia237_utt8.pt,data\preprocessed\features\z_v\train_dia237_utt8.pt
train_dia237_utt9,meld_real,0,meld_Monica,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia237_utt9.mp4,data\preprocessed\features\z_at\train_dia237_utt9.pt,data\preprocessed\features\z_v\train_dia237_utt9.pt
train_dia238_utt2,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia238_utt2.mp4,data\preprocessed\features\z_at\train_dia238_utt2.pt,data\preprocessed\features\z_v\train_dia238_utt2.pt
train_dia238_utt3,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia238_utt3.mp4,data\preprocessed\features\z_at\train_dia238_utt3.pt,data\preprocessed\features\z_v\train_dia238_utt3.pt
train_dia239_utt0,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia239_utt0.mp4,data\preprocessed\features\z_at\train_dia239_utt0.pt,data\preprocessed\features\z_v\train_dia239_utt0.pt
train_dia239_utt3,meld_real,0,meld_Ross,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia239_utt3.mp4,data\preprocessed\features\z_at\train_dia239_utt3.pt,data\preprocessed\features\z_v\train_dia239_utt3.pt
train_dia23_utt8,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia23_utt8.mp4,data\preprocessed\features\z_at\train_dia23_utt8.pt,data\preprocessed\features\z_v\train_dia23_utt8.pt
train_dia240_utt2,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia240_utt2.mp4,data\preprocessed\features\z_at\train_dia240_utt2.pt,data\preprocessed\features\z_v\train_dia240_utt2.pt
train_dia240_utt3,meld_real,0,meld_Chandler,fear,fear,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia240_utt3.mp4,data\preprocessed\features\z_at\train_dia240_utt3.pt,data\preprocessed\features\z_v\train_dia240_utt3.pt
train_dia240_utt6,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia240_utt6.mp4,data\preprocessed\features\z_at\train_dia240_utt6.pt,data\preprocessed\features\z_v\train_dia240_utt6.pt
train_dia241_utt0,meld_real,0,meld_Phoebe,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia241_utt0.mp4,data\preprocessed\features\z_at\train_dia241_utt0.pt,data\preprocessed\features\z_v\train_dia241_utt0.pt
train_dia241_utt1,meld_real,0,meld_Phoebe,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia241_utt1.mp4,data\preprocessed\features\z_at\train_dia241_utt1.pt,data\preprocessed\features\z_v\train_dia241_utt1.pt
train_dia241_utt12,meld_real,0,meld_Rachel,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia241_utt12.mp4,data\preprocessed\features\z_at\train_dia241_utt12.pt,data\preprocessed\features\z_v\train_dia241_utt12.pt
train_dia241_utt4,meld_real,0,meld_Phoebe,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia241_utt4.mp4,data\preprocessed\features\z_at\train_dia241_utt4.pt,data\preprocessed\features\z_v\train_dia241_utt4.pt
