clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
test_dia96_utt20,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia96_utt20.mp4,data\preprocessed\features\z_at\test_dia96_utt20.pt,data\preprocessed\features\z_v\test_dia96_utt20.pt
test_dia97_utt0,meld_real,0,meld_Joey,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia97_utt0.mp4,data\preprocessed\features\z_at\test_dia97_utt0.pt,data\preprocessed\features\z_v\test_dia97_utt0.pt
test_dia97_utt1,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia97_utt1.mp4,data\preprocessed\features\z_at\test_dia97_utt1.pt,data\preprocessed\features\z_v\test_dia97_utt1.pt
test_dia97_utt10,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia97_utt10.mp4,data\preprocessed\features\z_at\test_dia97_utt10.pt,data\preprocessed\features\z_v\test_dia97_utt10.pt
test_dia97_utt11,meld_real,0,meld_Joey,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia97_utt11.mp4,data\preprocessed\features\z_at\test_dia97_utt11.pt,data\preprocessed\features\z_v\test_dia97_utt11.pt
test_dia97_utt2,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia97_utt2.mp4,data\preprocessed\features\z_at\test_dia97_utt2.pt,data\preprocessed\features\z_v\test_dia97_utt2.pt
test_dia97_utt7,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia97_utt7.mp4,data\preprocessed\features\z_at\test_dia97_utt7.pt,data\preprocessed\features\z_v\test_dia97_utt7.pt
test_dia98_utt0,meld_real,0,meld_Rachel,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia98_utt0.mp4,data\preprocessed\features\z_at\test_dia98_utt0.pt,data\preprocessed\features\z_v\test_dia98_utt0.pt
test_dia98_utt10,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia98_utt10.mp4,data\preprocessed\features\z_at\test_dia98_utt10.pt,data\preprocessed\features\z_v\test_dia98_utt10.pt
test_dia98_utt6,meld_real,0,meld_Monica,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia98_utt6.mp4,data\preprocessed\features\z_at\test_dia98_utt6.pt,data\preprocessed\features\z_v\test_dia98_utt6.pt
test_dia99_utt8,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia99_utt8.mp4,data\preprocessed\features\z_at\test_dia99_utt8.pt,data\preprocessed\features\z_v\test_dia99_utt8.pt
test_dia99_utt9,meld_real,0,meld_Chandler,fear,fear,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia99_utt9.mp4,data\preprocessed\features\z_at\test_dia99_utt9.pt,data\preprocessed\features\z_v\test_dia99_utt9.pt
test_dia9_utt14,meld_real,0,meld_Fireman_#1,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia9_utt14.mp4,data\preprocessed\features\z_at\test_dia9_utt14.pt,data\preprocessed\features\z_v\test_dia9_utt14.pt
train_dia0_utt0,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia0_utt0.mp4,data\preprocessed\features\z_at\train_dia0_utt0.pt,data\preprocessed\features\z_v\train_dia0_utt0.pt
train_dia0_utt2,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia0_utt2.mp4,data\preprocessed\features\z_at\train_dia0_utt2.pt,data\preprocessed\features\z_v\train_dia0_utt2.pt
train_dia0_utt3,meld_real,0,meld_The_Interviewer,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia0_utt3.mp4,data\preprocessed\features\z_at\train_dia0_utt3.pt,data\preprocessed\features\z_v\train_dia0_utt3.pt
train_dia0_utt4,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia0_utt4.mp4,data\preprocessed\features\z_at\train_dia0_utt4.pt,data\preprocessed\features\z_v\train_dia0_utt4.pt
train_dia0_utt5,meld_real,0,meld_The_Interviewer,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia0_utt5.mp4,data\preprocessed\features\z_at\train_dia0_utt5.pt,data\preprocessed\features\z_v\train_dia0_utt5.pt
train_dia1000_utt0,meld_real,0,meld_Monica,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1000_utt0.mp4,data\preprocessed\features\z_at\train_dia1000_utt0.pt,data\preprocessed\features\z_v\train_dia1000_utt0.pt
train_dia1000_utt3,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1000_utt3.mp4,data\preprocessed\features\z_at\train_dia1000_utt3.pt,data\preprocessed\features\z_v\train_dia1000_utt3.pt
train_dia1001_utt1,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1001_utt1.mp4,data\preprocessed\features\z_at\train_dia1001_utt1.pt,data\preprocessed\features\z_v\train_dia1001_utt1.pt
train_dia1001_utt11,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1001_utt11.mp4,data\preprocessed\features\z_at\train_dia1001_utt11.pt,data\preprocessed\features\z_v\train_dia1001_utt11.pt
train_dia1001_utt2,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1001_utt2.mp4,data\preprocessed\features\z_at\train_dia1001_utt2.pt,data\preprocessed\features\z_v\train_dia1001_utt2.pt
train_dia1001_utt3,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1001_utt3.mp4,data\preprocessed\features\z_at\train_dia1001_utt3.pt,data\preprocessed\features\z_v\train_dia1001_utt3.pt
train_dia1002_utt3,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1002_utt3.mp4,data\preprocessed\features\z_at\train_dia1002_utt3.pt,data\preprocessed\features\z_v\train_dia1002_utt3.pt
train_dia1003_utt0,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1003_utt0.mp4,data\preprocessed\features\z_at\train_dia1003_utt0.pt,data\preprocessed\features\z_v\train_dia1003_utt0.pt
train_dia1003_utt2,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1003_utt2.mp4,data\preprocessed\features\z_at\train_dia1003_utt2.pt,data\preprocessed\features\z_v\train_dia1003_utt2.pt
train_dia1003_utt3,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1003_utt3.mp4,data\preprocessed\features\z_at\train_dia1003_utt3.pt,data\preprocessed\features\z_v\train_dia1003_utt3.pt
train_dia1003_utt7,meld_real,0,meld_Monica,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1003_utt7.mp4,data\preprocessed\features\z_at\train_dia1003_utt7.pt,data\preprocessed\features\z_v\train_dia1003_utt7.pt
train_dia1004_utt1,meld_real,0,meld_Rachel,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1004_utt1.mp4,data\preprocessed\features\z_at\train_dia1004_utt1.pt,data\preprocessed\features\z_v\train_dia1004_utt1.pt
train_dia1005_utt11,meld_real,0,meld_Larry,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1005_utt11.mp4,data\preprocessed\features\z_at\train_dia1005_utt11.pt,data\preprocessed\features\z_v\train_dia1005_utt11.pt
train_dia1005_utt16,meld_real,0,meld_Phoebe,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1005_utt16.mp4,data\preprocessed\features\z_at\train_dia1005_utt16.pt,data\preprocessed\features\z_v\train_dia1005_utt16.pt
train_dia1005_utt17,meld_real,0,meld_Larry,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1005_utt17.mp4,data\preprocessed\features\z_at\train_dia1005_utt17.pt,data\preprocessed\features\z_v\train_dia1005_utt17.pt
train_dia1005_utt8,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1005_utt8.mp4,data\preprocessed\features\z_at\train_dia1005_utt8.pt,data\preprocessed\features\z_v\train_dia1005_utt8.pt
train_dia1005_utt9,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1005_utt9.mp4,data\preprocessed\features\z_at\train_dia1005_utt9.pt,data\preprocessed\features\z_v\train_dia1005_utt9.pt
