clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
test_dia248_utt0,meld_real,0,meld_Rachel,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia248_utt0.mp4,data\preprocessed\features\z_at\test_dia248_utt0.pt,data\preprocessed\features\z_v\test_dia248_utt0.pt
test_dia249_utt1,meld_real,0,meld_Rachel,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia249_utt1.mp4,data\preprocessed\features\z_at\test_dia249_utt1.pt,data\preprocessed\features\z_v\test_dia249_utt1.pt
test_dia250_utt4,meld_real,0,meld_Leslie,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia250_utt4.mp4,data\preprocessed\features\z_at\test_dia250_utt4.pt,data\preprocessed\features\z_v\test_dia250_utt4.pt
test_dia250_utt7,meld_real,0,meld_Phoebe,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia250_utt7.mp4,data\preprocessed\features\z_at\test_dia250_utt7.pt,data\preprocessed\features\z_v\test_dia250_utt7.pt
test_dia252_utt0,meld_real,0,meld_Chandler,anger,anger,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia252_utt0.mp4,data\preprocessed\features\z_at\test_dia252_utt0.pt,data\preprocessed\features\z_v\test_dia252_utt0.pt
test_dia252_utt13,meld_real,0,meld_Ross,sadness,sadness,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia252_utt13.mp4,data\preprocessed\features\z_at\test_dia252_utt13.pt,data\preprocessed\features\z_v\test_dia252_utt13.pt
test_dia252_utt15,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia252_utt15.mp4,data\preprocessed\features\z_at\test_dia252_utt15.pt,data\preprocessed\features\z_v\test_dia252_utt15.pt
test_dia252_utt18,meld_real,0,meld_Joey,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia252_utt18.mp4,data\preprocessed\features\z_at\test_dia252_utt18.pt,data\preprocessed\features\z_v\test_dia252_utt18.pt
test_dia252_utt8,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia252_utt8.mp4,data\preprocessed\features\z_at\test_dia252_utt8.pt,data\preprocessed\features\z_v\test_dia252_utt8.pt
test_dia252_utt9,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia252_utt9.mp4,data\preprocessed\features\z_at\test_dia252_utt9.pt,data\preprocessed\features\z_v\test_dia252_utt9.pt
test_dia253_utt1,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia253_utt1.mp4,data\preprocessed\features\z_at\test_dia253_utt1.pt,data\preprocessed\features\z_v\test_dia253_utt1.pt
test_dia253_utt10,meld_real,0,meld_Chandler,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia253_utt10.mp4,data\preprocessed\features\z_at\test_dia253_utt10.pt,data\preprocessed\features\z_v\test_dia253_utt10.pt
test_dia253_utt9,meld_real,0,meld_Drew,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia253_utt9.mp4,data\preprocessed\features\z_at\test_dia253_utt9.pt,data\preprocessed\features\z_v\test_dia253_utt9.pt
test_dia254_utt0,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia254_utt0.mp4,data\preprocessed\features\z_at\test_dia254_utt0.pt,data\preprocessed\features\z_v\test_dia254_utt0.pt
test_dia254_utt12,meld_real,0,meld_Ross,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia254_utt12.mp4,data\preprocessed\features\z_at\test_dia254_utt12.pt,data\preprocessed\features\z_v\test_dia254_utt12.pt
test_dia254_utt14,meld_real,0,meld_Ross,disgust,disgust,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia254_utt14.mp4,data\preprocessed\features\z_at\test_dia254_utt14.pt,data\preprocessed\features\z_v\test_dia254_utt14.pt
test_dia255_utt1,meld_real,0,meld_Monica,joy,joy,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia255_utt1.mp4,data\preprocessed\features\z_at\test_dia255_utt1.pt,data\preprocessed\features\z_v\test_dia255_utt1.pt
test_dia255_utt2,meld_real,0,meld_All,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia255_utt2.mp4,data\preprocessed\features\z_at\test_dia255_utt2.pt,data\preprocessed\features\z_v\test_dia255_utt2.pt
test_dia255_utt3,meld_real,0,meld_Chandler,neutral,neutral,-1,1,1,1,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia255_utt3.mp4,data\preprocessed\features\z_at\test_dia255_utt3.pt,data\preprocessed\features\z_v\test_dia255_utt3.pt
