clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
FAKE_T1_1031_IEO_SAD_HI__AUDIO_1031_IEO_ANG_HI_styletts,track1,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_IEO_SAD_HI__AUDIO_1031_IEO_ANG_HI_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_IEO_SAD_HI__AUDIO_1031_IEO_ANG_HI_styletts.pt
FAKE_T1_1031_IEO_SAD_MD__AUDIO_1031_IEO_ANG_MD_styletts,track1,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_IEO_SAD_MD__AUDIO_1031_IEO_ANG_MD_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_IEO_SAD_MD__AUDIO_1031_IEO_ANG_MD_styletts.pt
FAKE_T1_1031_IOM_HAP_XX__AUDIO_1031_IOM_NEU_XX_styletts,track1,1,crema_1031,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_IOM_HAP_XX__AUDIO_1031_IOM_NEU_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_IOM_HAP_XX__AUDIO_1031_IOM_NEU_XX_styletts.pt
FAKE_T1_1031_IOM_SAD_XX__AUDIO_1031_IOM_ANG_XX_styletts,track1,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_IOM_SAD_XX__AUDIO_1031_IOM_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_IOM_SAD_XX__AUDIO_1031_IOM_ANG_XX_styletts.pt
FAKE_T1_1031_ITH_SAD_XX__AUDIO_1031_ITH_ANG_XX_styletts,track1,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_ITH_SAD_XX__AUDIO_1031_ITH_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_ITH_SAD_XX__AUDIO_1031_ITH_ANG_XX_styletts.pt
FAKE_T1_1031_IWL_HAP_XX__AUDIO_1031_IWL_NEU_XX_styletts,track1,1,crema_1031,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_IWL_HAP_XX__AUDIO_1031_IWL_NEU_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_IWL_HAP_XX__AUDIO_1031_IWL_NEU_XX_styletts.pt
FAKE_T1_1031_IWW_HAP_XX__AUDIO_1031_IWW_NEU_XX_styletts,track1,1,crema_1031,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_IWW_HAP_XX__AUDIO_1031_IWW_NEU_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_IWW_HAP_XX__AUDIO_1031_IWW_NEU_XX_styletts.pt
FAKE_T1_1031_MTI_HAP_XX__AUDIO_1031_MTI_NEU_XX_styletts,track1,1,crema_1031,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_MTI_HAP_XX__AUDIO_1031_MTI_NEU_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_MTI_HAP_XX__AUDIO_1031_MTI_NEU_XX_styletts.pt
FAKE_T1_1031_TIE_ANG_XX__AUDIO_1031_TIE_DIS_XX_styletts,track1,1,crema_1031,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_TIE_ANG_XX__AUDIO_1031_TIE_DIS_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_TIE_ANG_XX__AUDIO_1031_TIE_DIS_XX_styletts.pt
FAKE_T1_1031_TIE_SAD_XX__AUDIO_1031_TIE_ANG_XX_styletts,track1,1,crema_1031,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T1_1031_TIE_SAD_XX__AUDIO_1031_TIE_ANG_XX_styletts.pt,data\preprocessed\features\z_v\FAKE_T1_1031_TIE_SAD_XX__AUDIO_1031_TIE_ANG_XX_styletts.pt
